female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
0.0,1.0,0.28,0.0,1.0,1.0,3.0,0.0,0.35900003,0.0,0.8,0.0,1.0
0.0,0.0,0.265,0.0,1.0,2.0,2.0,0.0,0.3,0.0,0.9037037,0.0,1.0
0.0,0.0,0.185,0.0,1.0,2.0,1.0,0.0,0.26700002,0.0,0.79444444,0.0,1.0
1.0,0.0,0.31,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.7809524,0.0,1.0
0.0,0.0,0.225,0.0,1.0,1.0,5.0,0.0,0.305,0.0,0.68421054,0.0,1.0
0.0,0.0,0.28,1.0,0.0,2.0,1.0,0.0,0.32,0.0,0.87333333,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,0.37,0.0,0.9426752,0.0,1.0
0.0,0.0,0.204,1.0,1.0,2.0,1.0,0.0,0.244,0.0,0.6923077,0.0,1.0
0.0,0.0,0.3,0.0,1.0,1.0,1.0,0.0,0.324,0.0,0.74626863,0.0,1.0
0.0,1.0,0.292,0.0,1.0,2.0,6.0,1.0,0.35,1.0,0.8848485,0.0,0.0
0.0,0.0,0.14,0.0,1.0,2.0,2.0,0.0,0.38,0.0,0.7774648,0.0,1.0
1.0,0.0,0.19700001,0.0,0.0,2.0,1.0,0.0,0.24,0.0,0.86885244,0.0,1.0
0.0,0.0,0.257,0.0,1.0,2.0,1.0,0.0,0.312,0.0,0.8011696,0.0,1.0
0.0,0.0,0.259,0.0,1.0,2.0,1.0,0.0,0.32,0.0,0.6764706,0.0,1.0
0.0,0.0,0.183,0.0,0.0,2.0,2.0,0.0,0.36,0.0,0.79464287,0.0,1.0
0.0,0.0,0.12,1.0,1.0,2.0,2.0,0.0,0.176,0.0,0.671875,0.0,1.0
0.0,0.0,0.24,1.0,0.0,2.0,1.0,0.0,0.31,0.0,0.8030303,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,1.0,0.0,0.27,0.0,0.775,0.0,1.0
0.0,0.0,0.3,0.0,0.0,2.0,6.0,1.0,0.3,1.0,0.5,0.0,0.0
0.0,0.0,0.21,0.0,1.0,1.0,2.0,0.0,0.41,1.0,0.90052354,0.0,0.0
0.0,0.0,0.12,0.0,1.0,2.0,1.0,0.0,0.19,0.0,0.4117647,0.0,1.0
0.0,0.0,0.19,0.0,1.0,1.0,6.0,0.0,0.2,0.0,0.5342857,0.0,1.0
0.0,0.0,0.146,0.0,0.0,1.0,1.0,0.0,0.4,0.0,0.6666667,0.0,1.0
0.0,0.0,0.258,0.0,0.0,2.0,2.0,0.0,0.32,0.0,0.7735849,0.0,1.0
0.0,0.0,0.33,1.0,1.0,1.0,5.0,0.0,0.35,0.0,0.7402299,0.0,1.0
0.0,0.0,0.27,0.0,0.0,2.0,2.0,0.0,0.37,0.0,0.6666667,0.0,1.0
0.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,0.35,0.0,0.9443038,0.0,1.0
0.0,0.0,0.18,0.0,1.0,1.0,1.0,0.0,0.33,0.0,0.7823961,0.0,1.0
0.0,0.0,0.15,1.0,1.0,2.0,1.0,0.0,0.15,0.0,0.72202164,0.0,1.0
0.0,0.0,0.23,0.0,1.0,1.0,1.0,0.0,0.34,0.0,0.46448088,0.0,1.0
0.0,0.0,0.17,1.0,0.0,1.0,1.0,0.0,0.27,0.0,0.7133758,0.0,1.0
0.0,1.0,0.18,0.0,1.0,1.0,5.0,0.0,0.34,0.0,0.8,0.0,1.0
0.0,0.0,0.22,0.0,1.0,1.0,2.0,0.0,0.3,0.0,0.6423358,0.0,1.0
0.0,0.0,0.32,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.59574467,0.0,1.0
0.0,0.0,0.73,1.0,1.0,1.0,1.0,0.0,,0.0,0.7075472,0.0,1.0
0.0,0.0,0.15,0.0,0.0,1.0,2.0,0.0,0.28,0.0,0.79646015,0.0,1.0
0.0,0.0,0.22,1.0,1.0,1.0,1.0,0.0,0.24,0.0,0.7037037,0.0,1.0
1.0,1.0,0.24,0.0,0.0,2.0,1.0,0.0,0.24,0.0,0.8,0.0,1.0
0.0,0.0,0.36,0.0,1.0,1.0,1.0,0.0,0.38,0.0,1.0315789,0.0,1.0
0.0,1.0,0.26,0.0,1.0,2.0,1.0,0.0,0.32,0.0,0.9,0.0,1.0
1.0,0.0,0.24,0.0,0.0,2.0,2.0,0.0,0.35,0.0,0.8636364,0.0,1.0
1.0,0.0,0.17,0.0,0.0,2.0,1.0,0.0,0.25,0.0,1.1875,0.0,1.0
0.0,0.0,0.11,0.0,0.0,1.0,1.0,0.0,0.44,0.0,0.5,0.0,1.0
0.0,0.0,0.12,0.0,1.0,2.0,2.0,0.0,0.12,0.0,0.33333334,0.0,1.0
0.0,0.0,0.21,0.0,0.0,1.0,1.0,0.0,0.21,0.0,0.63829786,0.0,1.0
0.0,0.0,0.24,1.0,1.0,1.0,1.0,0.0,0.24,0.0,0.73333335,0.0,1.0
0.0,0.0,0.36,0.0,1.0,1.0,1.0,0.0,0.36,0.0,0.59183675,0.0,1.0
0.0,0.0,0.19,0.0,0.0,2.0,2.0,0.0,0.32,0.0,0.8034188,0.0,1.0
0.0,0.0,0.35,1.0,1.0,3.0,2.0,0.0,0.42,0.0,0.8,0.0,1.0
1.0,0.0,0.24,1.0,0.0,1.0,1.0,1.0,0.37,0.0,0.5964912,0.0,1.0
0.0,0.0,0.32,1.0,0.0,4.0,3.0,0.0,0.33,0.0,0.6702509,0.0,1.0
0.0,0.0,0.22,0.0,1.0,1.0,1.0,0.0,0.27,0.0,0.49107143,0.0,1.0
1.0,0.0,0.26,0.0,0.0,1.0,1.0,0.0,0.3,0.0,0.5825243,0.0,1.0
0.0,0.0,0.48,1.0,0.0,1.0,3.0,0.0,0.48,0.0,0.72820514,0.0,1.0
0.0,0.0,0.17,0.0,1.0,2.0,1.0,0.0,0.19,0.0,0.7866667,0.0,1.0
0.0,0.0,0.17,0.0,1.0,2.0,1.0,0.0,0.19,0.0,0.6329114,0.0,1.0
0.0,0.0,0.31,0.0,1.0,1.0,1.0,0.0,0.31,0.0,0.7236842,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,6.0,0.0,0.36,0.0,0.7987013,0.0,1.0
1.0,0.0,0.13,0.0,1.0,1.0,5.0,0.0,0.21,0.0,0.42682928,0.0,1.0
0.0,0.0,0.24,0.0,1.0,1.0,1.0,0.0,0.33,0.0,0.54761904,0.0,1.0
0.0,0.0,0.35,0.0,0.0,2.0,1.0,0.0,0.36,0.0,0.73170733,0.0,1.0
1.0,0.0,0.3,0.0,0.0,2.0,6.0,1.0,0.37,0.0,0.7826087,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,2.0,0.0,0.35,0.0,0.77380955,0.0,1.0
0.0,0.0,0.14,0.0,0.0,2.0,1.0,0.0,0.42,0.0,0.79844964,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,6.0,0.0,0.34,0.0,0.86764705,0.0,1.0
0.0,0.0,0.17,0.0,1.0,1.0,1.0,0.0,0.24,0.0,0.7987013,0.0,1.0
0.0,0.0,0.24,0.0,0.0,2.0,1.0,0.0,0.38,0.0,0.8979592,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.38,0.0,0.2739726,0.0,1.0
0.0,0.0,0.01,1.0,1.0,2.0,2.0,0.0,0.18,0.0,0.7962963,0.0,1.0
0.0,0.0,0.2,1.0,1.0,1.0,5.0,0.0,0.34,0.0,0.5925926,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.9230769,0.0,1.0
0.0,0.0,0.2,0.0,1.0,2.0,6.0,0.0,0.25,0.0,0.88148147,0.0,1.0
0.0,1.0,0.31,0.0,1.0,2.0,6.0,0.0,0.38,0.0,0.91549295,0.0,1.0
0.0,0.0,0.26,1.0,1.0,1.0,1.0,0.0,0.35,0.0,0.79310346,0.0,1.0
1.0,0.0,0.23,0.0,0.0,2.0,1.0,0.0,0.38,0.0,0.8,0.0,1.0
0.0,0.0,0.24,1.0,0.0,2.0,6.0,1.0,0.37,0.0,0.6,0.0,1.0
0.0,0.0,0.35,0.0,1.0,2.0,6.0,1.0,0.38,0.0,0.7258065,0.0,1.0
0.0,0.0,0.26,0.0,1.0,1.0,2.0,0.0,0.36,0.0,0.65686274,0.0,1.0
0.0,0.0,0.3,0.0,1.0,2.0,1.0,0.0,0.34,0.0,0.92253524,0.0,1.0
0.0,0.0,0.29,0.0,1.0,2.0,1.0,0.0,0.36,0.0,0.47814208,0.0,1.0
0.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.23,0.0,0.610687,0.0,1.0
0.0,0.0,0.29,0.0,0.0,2.0,1.0,0.0,0.3,0.0,0.87142855,0.0,1.0
0.0,0.0,0.27,0.0,1.0,1.0,1.0,0.0,0.29,0.0,0.6925926,0.0,1.0
0.0,0.0,0.36,0.0,1.0,1.0,5.0,0.0,0.39,0.0,0.64625853,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,6.0,1.0,0.36,1.0,0.94827586,0.0,0.0
1.0,0.0,0.16,0.0,0.0,1.0,1.0,0.0,0.28,0.0,0.8,0.0,1.0
1.0,0.0,0.18,0.0,1.0,2.0,1.0,0.0,0.38,0.0,0.875969,0.0,1.0
0.0,0.0,0.26,1.0,1.0,1.0,5.0,0.0,0.26,0.0,0.5025126,0.0,1.0
0.0,1.0,0.3,0.0,1.0,1.0,5.0,0.0,0.44,0.0,0.9153846,0.0,1.0
0.0,1.0,0.32,0.0,1.0,2.0,6.0,1.0,0.34,0.0,0.7241379,0.0,1.0
0.0,0.0,0.21,0.0,1.0,2.0,5.0,0.0,0.34,0.0,0.8769231,0.0,1.0
0.0,0.0,0.29,0.0,1.0,2.0,6.0,0.0,0.38,0.0,0.78431374,0.0,1.0
0.0,0.0,0.29,0.0,1.0,4.0,6.0,1.0,0.38,0.0,0.5299539,0.0,1.0
1.0,0.0,0.21,0.0,0.0,1.0,1.0,0.0,0.35,0.0,0.9153846,0.0,1.0
0.0,0.0,0.14,0.0,1.0,2.0,6.0,0.0,0.16,1.0,0.8,0.0,0.0
0.0,0.0,0.2,0.0,1.0,2.0,6.0,0.0,0.31,0.0,0.74380165,0.0,1.0
0.0,0.0,0.27,0.0,1.0,2.0,5.0,0.0,0.36,0.0,0.46153846,0.0,1.0
0.0,0.0,0.31,1.0,0.0,2.0,5.0,0.0,0.31,0.0,0.86206895,0.0,1.0
0.0,0.0,0.21,0.0,0.0,2.0,1.0,0.0,0.45,1.0,0.65789473,0.0,0.0
1.0,0.0,0.38,0.0,0.0,2.0,1.0,0.0,0.39,0.0,0.57471263,0.0,1.0
0.0,0.0,0.07,0.0,0.0,3.0,6.0,0.0,0.2,1.0,0.8,0.0,0.0
0.0,0.0,0.23,0.0,1.0,2.0,4.0,0.0,0.24,0.0,0.67164177,0.0,1.0
1.0,0.0,0.45,0.0,1.0,2.0,2.0,0.0,0.45,0.0,0.7222222,0.0,1.0
0.0,0.0,0.26,0.0,0.0,1.0,1.0,0.0,0.61,0.0,0.8888889,0.0,1.0
0.0,0.0,0.18,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.885,0.0,1.0
0.0,0.0,0.24,0.0,1.0,4.0,3.0,0.0,0.55,0.0,0.5106383,0.0,1.0
1.0,0.0,0.29,0.0,0.0,2.0,3.0,0.0,0.32,0.0,0.92913383,0.0,1.0
0.0,0.0,0.09,0.0,0.0,1.0,1.0,0.0,0.17,0.0,0.8888889,0.0,1.0
0.0,0.0,0.35,0.0,1.0,1.0,3.0,0.0,0.47,1.0,0.8035714,0.0,0.0
0.0,0.0,0.14,1.0,1.0,1.0,1.0,0.0,0.14,0.0,0.5925926,0.0,1.0
1.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.38,0.0,0.85,0.0,1.0
0.0,0.0,0.23,1.0,1.0,2.0,1.0,0.0,0.31,0.0,0.7621951,0.0,1.0
1.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,0.53,0.0,0.5925926,0.0,1.0
0.0,0.0,0.17,0.0,0.0,1.0,1.0,0.0,0.26,0.0,0.7076923,0.0,1.0
0.0,0.0,0.2,0.0,1.0,1.0,3.0,0.0,0.2,0.0,0.7659575,0.0,1.0
0.0,0.0,0.16,1.0,0.0,2.0,1.0,0.0,0.33,0.0,0.8,0.0,1.0
0.0,0.0,0.13,1.0,0.0,2.0,1.0,0.0,0.2,0.0,0.54744524,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,3.0,1.0,0.52,0.0,0.6896552,0.0,1.0
1.0,0.0,0.15,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.41791046,0.0,1.0
1.0,0.0,0.1,0.0,0.0,2.0,2.0,0.0,0.19,0.0,0.3880597,0.0,1.0
1.0,0.0,0.253,0.0,1.0,2.0,1.0,0.0,0.294,0.0,0.9019608,0.0,1.0
0.0,0.0,0.29299998,0.0,0.0,2.0,1.0,0.0,0.29299998,1.0,0.8484849,0.0,0.0
1.0,0.0,0.33099997,0.0,0.0,1.0,2.0,0.0,0.337,0.0,0.35211268,0.0,1.0
0.0,0.0,0.131,0.0,1.0,1.0,2.0,0.0,0.201,0.0,0.30769232,0.0,1.0
0.0,0.0,0.188,0.0,0.0,1.0,2.0,0.0,0.264,0.0,0.33898306,0.0,1.0
0.0,0.0,0.2522,0.0,0.0,2.0,2.0,0.0,0.27969998,0.0,0.8852459,0.0,1.0
0.0,0.0,0.31,0.0,0.0,1.0,1.0,0.0,0.44,0.0,0.800905,0.0,1.0
0.0,0.0,0.1891,0.0,1.0,1.0,1.0,0.0,0.2673,0.0,0.8,0.0,1.0
0.0,0.0,0.38,0.0,0.0,2.0,1.0,0.0,0.41,0.0,0.7236842,0.0,1.0
0.0,0.0,0.2143,0.0,1.0,1.0,1.0,0.0,0.28440002,0.0,0.3381295,0.0,1.0
1.0,0.0,0.29,0.0,0.0,2.0,2.0,0.0,0.3,0.0,0.2,0.0,1.0
1.0,0.0,0.15,0.0,0.0,2.0,6.0,0.0,0.27,0.0,0.33333334,0.0,1.0
0.0,0.0,0.32189998,0.0,0.0,2.0,6.0,1.0,0.3327,0.0,0.76875,0.0,1.0
0.0,0.0,0.2914,0.0,1.0,2.0,1.0,0.0,0.3073,0.0,0.8,0.0,1.0
0.0,0.0,0.249,0.0,1.0,2.0,6.0,0.0,0.3661,0.0,0.9,0.0,1.0
1.0,0.0,0.42610002,0.0,0.0,1.0,6.0,0.0,0.4391,0.0,0.7982456,0.0,1.0
1.0,0.0,0.12,0.0,0.0,2.0,3.0,1.0,0.12,1.0,0.79545456,0.0,0.0
0.0,0.0,0.32,0.0,1.0,1.0,2.0,0.0,0.36,0.0,0.7567568,0.0,1.0
0.0,0.0,0.13,0.0,1.0,1.0,5.0,1.0,0.41,1.0,0.8,0.0,0.0
0.0,0.0,0.27,0.0,0.0,1.0,1.0,0.0,0.33,0.0,0.4,0.0,1.0
0.0,0.0,0.34,1.0,1.0,2.0,1.0,0.0,0.38,0.0,0.4878049,0.0,1.0
0.0,0.0,0.32,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.6,0.0,1.0
0.0,0.0,0.24,1.0,0.0,2.0,6.0,1.0,0.32,1.0,0.9028571,0.0,0.0
1.0,0.0,0.262,0.0,0.0,2.0,2.0,0.0,0.365,0.0,0.6181818,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,2.0,0.0,0.28,0.0,0.67118645,0.0,1.0
0.0,0.0,0.19,0.0,1.0,1.0,2.0,0.0,0.35,0.0,0.5194805,0.0,1.0
0.0,0.0,0.083000004,0.0,1.0,1.0,1.0,0.0,0.231,0.0,0.17910448,0.0,1.0
0.0,0.0,0.29,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.53636366,0.0,1.0
1.0,0.0,0.074,0.0,1.0,1.0,1.0,0.0,0.11399999,0.0,0.5449591,0.0,1.0
0.0,0.0,0.29799998,0.0,1.0,1.0,2.0,0.0,0.3,0.0,0.48958334,0.0,1.0
0.0,0.0,0.276,1.0,0.0,2.0,1.0,0.0,0.287,0.0,0.6896552,0.0,1.0
0.0,0.0,0.32,0.0,1.0,2.0,1.0,0.0,0.43,0.0,0.85714287,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,0.35,0.0,0.8901099,0.0,1.0
1.0,0.0,0.32,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.80864197,0.0,1.0
0.0,0.0,0.34,0.0,1.0,2.0,2.0,0.0,0.42,0.0,0.864,0.0,1.0
0.0,0.0,0.32,0.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0
0.0,0.0,0.24,0.0,0.0,1.0,1.0,0.0,0.4,0.0,1.0,0.0,1.0
0.0,0.0,0.37,0.0,0.0,2.0,2.0,0.0,0.38,0.0,0.73255813,0.0,1.0
1.0,0.0,0.32,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.8014184,0.0,1.0
1.0,0.0,0.21,0.0,0.0,2.0,1.0,0.0,0.22,0.0,0.9015151,0.0,1.0
0.0,0.0,0.33,0.0,1.0,1.0,2.0,1.0,0.38,0.0,0.65,0.0,1.0
0.0,0.0,0.33,0.0,1.0,2.0,1.0,0.0,0.38,0.0,0.59183675,0.0,1.0
0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.38,0.0,0.8,0.0,1.0
0.0,0.0,0.33,0.0,0.0,4.0,5.0,0.0,0.38,0.0,0.78918916,0.0,1.0
1.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.38,0.0,0.8,0.0,1.0
0.0,0.0,0.33,1.0,1.0,1.0,2.0,0.0,0.38,0.0,0.375,0.0,1.0
0.0,0.0,0.33,0.0,1.0,1.0,3.0,0.0,0.38,1.0,0.41666666,0.0,0.0
0.0,1.0,0.33,0.0,1.0,2.0,3.0,0.0,0.38,0.0,0.76,0.0,1.0
0.0,0.0,0.33,0.0,1.0,1.0,2.0,0.0,0.38,0.0,0.7733333,0.0,1.0
0.0,0.0,0.2,0.0,1.0,2.0,1.0,0.0,0.23,0.0,0.7692308,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.26,0.0,0.36666667,0.0,1.0
1.0,0.0,0.15,0.0,1.0,2.0,1.0,0.0,0.15,0.0,0.6315789,0.0,1.0
0.0,0.0,0.14,0.0,1.0,1.0,1.0,0.0,0.17,0.0,0.4893617,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,1.0,0.0,0.28,0.0,0.43681318,0.0,1.0
1.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,0.3,1.0,0.8685714,0.0,0.0
1.0,0.0,0.22,0.0,0.0,1.0,1.0,0.0,0.3,0.0,0.63380283,0.0,1.0
0.0,0.0,0.16,0.0,0.0,1.0,1.0,0.0,0.17,0.0,0.7692308,0.0,1.0
0.0,0.0,0.21,0.0,0.0,2.0,1.0,0.0,0.38,0.0,0.8,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,6.0,0.0,0.37,1.0,0.8196721,0.0,0.0
0.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.35,0.0,0.76551723,0.0,1.0
0.0,0.0,0.23,0.0,1.0,1.0,1.0,0.0,0.577,0.0,0.7916667,0.0,1.0
0.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.37,0.0,0.8748481,0.0,1.0
0.0,0.0,0.28,1.0,1.0,1.0,6.0,0.0,0.367,0.0,0.8,0.0,1.0
0.0,0.0,0.26,0.0,1.0,1.0,1.0,0.0,0.48700002,0.0,0.74183977,0.0,1.0
0.0,0.0,0.22,0.0,1.0,1.0,1.0,1.0,0.39900002,0.0,0.36153847,0.0,1.0
0.0,0.0,0.27,0.0,1.0,2.0,1.0,0.0,0.36200002,0.0,0.86778396,0.0,1.0
0.0,0.0,0.19600001,0.0,1.0,1.0,1.0,0.0,0.42,0.0,0.74054056,0.0,1.0
0.0,0.0,0.185,0.0,1.0,2.0,1.0,0.0,0.431,0.0,0.6666667,0.0,1.0
0.0,0.0,0.33,0.0,1.0,1.0,1.0,0.0,0.36,0.0,0.49142858,0.0,1.0
0.0,0.0,0.26,0.0,0.0,2.0,5.0,0.0,0.37,0.0,0.9285714,0.0,1.0
1.0,0.0,0.32,0.0,0.0,2.0,1.0,0.0,0.34,0.0,0.76521736,0.0,1.0
0.0,0.0,0.33,0.0,0.0,2.0,1.0,0.0,0.3,0.0,0.9235669,0.0,1.0
1.0,0.0,0.33,0.0,0.0,1.0,3.0,0.0,0.38,0.0,0.5405405,0.0,1.0
1.0,0.0,0.3,0.0,1.0,2.0,5.0,0.0,0.38,0.0,0.73714286,0.0,1.0
0.0,0.0,0.31,0.0,0.0,2.0,5.0,0.0,0.32,0.0,0.7894737,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,0.25,0.0,0.73170733,0.0,1.0
1.0,1.0,0.27,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.7515528,0.0,1.0
0.0,0.0,0.12,0.0,0.0,2.0,6.0,0.0,0.4,0.0,0.57894737,0.0,1.0
0.0,0.0,0.24,0.0,1.0,2.0,5.0,0.0,0.36,0.0,0.79850745,0.0,1.0
1.0,0.0,0.22,0.0,1.0,2.0,5.0,0.0,0.32,0.0,0.8926829,0.0,1.0
0.0,0.0,0.31,0.0,0.0,2.0,1.0,0.0,0.38,0.0,0.74814814,0.0,1.0
0.0,0.0,0.27,0.0,1.0,2.0,6.0,0.0,0.27,0.0,0.84705883,0.0,1.0
0.0,0.0,0.3,0.0,1.0,1.0,2.0,0.0,0.3,0.0,0.6007752,0.0,1.0
1.0,0.0,0.31,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.77300614,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,0.28,0.0,0.8,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,5.0,0.0,0.29,0.0,0.9,0.0,1.0
0.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,0.32,0.0,0.48969072,0.0,1.0
0.0,1.0,0.21,0.0,1.0,2.0,5.0,0.0,0.31,0.0,0.7887324,0.0,1.0
1.0,0.0,0.23,0.0,0.0,1.0,1.0,0.0,0.39,0.0,0.7468355,0.0,1.0
0.0,0.0,0.2699,1.0,1.0,2.0,5.0,1.0,0.3204,0.0,0.75102043,0.0,1.0
0.0,0.0,0.2583,1.0,1.0,2.0,2.0,0.0,0.3669,0.0,0.70289856,0.0,1.0
0.0,0.0,0.2039,1.0,1.0,2.0,1.0,0.0,0.4099,0.0,0.7434211,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,6.0,0.0,0.26,0.0,0.9459459,0.0,1.0
0.0,1.0,0.27,0.0,0.0,2.0,1.0,0.0,0.39,0.0,0.792,0.0,1.0
1.0,1.0,0.027999999,0.0,0.0,2.0,2.0,0.0,0.1062,0.0,0.5970149,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,2.0,0.0,0.32,0.0,0.8031496,0.0,1.0
0.0,0.0,0.36,0.0,1.0,1.0,1.0,0.0,0.36,0.0,0.47619048,0.0,1.0
0.0,1.0,0.29,0.0,1.0,2.0,6.0,0.0,0.38,0.0,0.9,0.0,1.0
0.0,0.0,0.24,1.0,1.0,2.0,5.0,0.0,0.28,0.0,0.7774648,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,5.0,0.0,0.38,0.0,0.8,0.0,1.0
1.0,0.0,0.26,1.0,0.0,2.0,5.0,0.0,0.31,1.0,0.7056604,0.0,0.0
0.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,0.35,0.0,0.8974359,0.0,1.0
1.0,0.0,0.14,1.0,1.0,3.0,4.0,0.0,0.16,0.0,0.41666666,0.0,1.0
0.0,0.0,0.32,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.6533333,0.0,1.0
0.0,0.0,0.27,0.0,0.0,2.0,6.0,1.0,0.39,1.0,0.8962264,0.0,0.0
0.0,0.0,0.21,0.0,1.0,1.0,1.0,0.0,0.26,0.0,0.4857143,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,2.0,0.0,0.36,0.0,0.7419355,0.0,1.0
0.0,0.0,0.29,0.0,1.0,2.0,1.0,0.0,0.34,0.0,0.7695652,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,1.0,1.0,0.36,0.0,0.6788991,0.0,1.0
0.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,0.33,0.0,0.504,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,3.0,1.0,0.36,0.0,0.74725276,0.0,1.0
0.0,0.0,0.36,0.0,1.0,2.0,1.0,0.0,0.37,0.0,0.7355372,0.0,1.0
0.0,0.0,0.15,0.0,1.0,2.0,1.0,0.0,0.22,0.0,0.79310346,0.0,1.0
0.0,0.0,0.26,0.0,1.0,1.0,2.0,0.0,0.34,0.0,0.78527606,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.34,0.0,0.72289157,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,5.0,0.0,0.4,0.0,0.9206349,0.0,1.0
0.0,0.0,0.06,1.0,1.0,1.0,1.0,0.0,0.1,0.0,0.51232874,0.0,1.0
0.0,0.0,0.29,0.0,0.0,2.0,1.0,0.0,0.4,0.0,0.91525424,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,1.0,0.0,0.28,0.0,0.5283019,0.0,1.0
0.0,0.0,0.29,0.0,1.0,2.0,1.0,1.0,0.36,0.0,0.88617885,0.0,1.0
1.0,1.0,0.34,0.0,0.0,2.0,1.0,0.0,0.39,0.0,0.9144385,0.0,1.0
0.0,0.0,0.17,0.0,0.0,1.0,3.0,0.0,0.22,0.0,0.67906976,0.0,1.0
0.0,0.0,0.22,0.0,0.0,2.0,1.0,0.0,0.36,0.0,0.8117647,0.0,1.0
0.0,0.0,0.23,0.0,1.0,1.0,1.0,0.0,0.34,0.0,0.91612905,0.0,1.0
0.0,0.0,0.24,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.8,0.0,1.0
0.0,0.0,0.36,0.0,1.0,1.0,2.0,1.0,0.39,0.0,0.8,0.0,1.0
1.0,0.0,0.29,0.0,0.0,2.0,1.0,0.0,0.31,1.0,0.295858,0.0,0.0
0.0,0.0,0.3,0.0,1.0,1.0,1.0,0.0,0.37,0.0,0.77828056,0.0,1.0
0.0,0.0,0.34,0.0,1.0,1.0,1.0,0.0,0.42,0.0,0.86341465,0.0,1.0
0.0,1.0,0.21,0.0,1.0,2.0,6.0,1.0,0.27,0.0,0.90225565,0.0,1.0
0.0,0.0,0.29,0.0,0.0,1.0,1.0,0.0,0.37,0.0,0.9300699,0.0,1.0
1.0,0.0,0.23,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.7714286,0.0,1.0
0.0,1.0,0.27,1.0,0.0,2.0,1.0,0.0,0.29,0.0,0.9027027,0.0,1.0
0.0,0.0,0.24,0.0,1.0,2.0,2.0,0.0,0.37,0.0,0.8901099,0.0,1.0
1.0,0.0,0.33,0.0,0.0,2.0,6.0,0.0,0.36,0.0,0.60169494,0.0,1.0
0.0,0.0,0.24,0.0,1.0,1.0,1.0,1.0,0.36,0.0,0.7659575,0.0,1.0
0.0,0.0,0.16,0.0,1.0,2.0,6.0,0.0,0.33,0.0,0.8021978,0.0,1.0
0.0,0.0,0.29,1.0,0.0,1.0,1.0,0.0,0.29,1.0,0.68877554,0.0,0.0
